
&&CVPREL,  306    //

&&CVPREL,  308    //

&&CVPREL,  309    //

&&CVPREL,  310    //

&&CVPREL,  311    //

&&CVPREL,  388    //

&&CVPREL,  401    //

&&CVPREL,  402    //

&&CVPREL,  403    //

&&CVPREL,  404    //

&&CVPREL,  405    //

&&CVPREL,  406    //

&&CVPREL,  407    //

&&CVPREL,  408    //

&&CVPREL,  409    //

&&CVPREL,  410    //

&&CVPREL,  411    //

&&CVPREL,  415    //

&&CVPREL,  416    //

&&CVPREL,  417    //

&&CVPREL,  420    //

&&CVPREL,  488    //

&&CVPREL,  501    //

&&CVPREL,  589    //

&&CVPREL,  601    //

&&CVPREL,  602    //

&&CVPREL,  603    //

&&CVPREL,  604    //

&&CVPREL,  605    //

&&CVPREL,  606    //

&&CVPREL,  607    //

&&CVPREL,  608    //

&&CVPREL,  609    //

&&CVPREL,  610    //

&&CVPREL,  611    //

&&CVPREL,  612    //

&&CVPREL,  613    //

&&CVPREL,  615    //

&&CVPREL,  701    //

&&CVPREL,  702    //

&&CVPREL,  799    //

&&CVPREL,  704    //

&&CVPREL,  705    //

&&CVPREL,  706    //

&&CVPREL,  707    //

&&CVPREL,  708    //

&&CVPREL,  809    //

&&CVPREL,  810    //

&&CVPREL,  889    //
1007, 1, , , ,
1105, 1, , , ,
1189, 1, , , ,
1402, 1, , , ,
1107, 1, , , ,
1106, 1, , , ,
1104, 1, , , ,
1909, 12, , , ,

&&CVPREL,  905    //

&&CVPREL,  907    //

&&CVPREL,  908    //

&&CVPREL,  909    //

&&CVPREL,  910    //

&&CVPREL,  911    //

&&CVPREL,  912    //

&&CVPREL,  989    //

&&CVPREL,  1007    //
1105, 1, , , ,
1189, 1, , , ,
1402, 1, , , ,
1107, 1, , , ,
1106, 1, , , ,
1104, 1, , , ,
889, 1, , , ,

&&CVPREL,  1090    //

&&CVPREL,  1104    //
1007, 1, , , ,
1105, 1, , , ,
1189, 1, , , ,
1402, 1, , , ,
1107, 1, , , ,
1106, 1, , , ,
889, 1, , , ,

&&CVPREL,  1105    //
1007, 1, , , ,
1189, 1, , , ,
1402, 1, , , ,
1107, 1, , , ,
1106, 1, , , ,
1104, 1, , , ,
889, 1, , , ,

&&CVPREL,  1106    //
1007, 1, , , ,
1105, 1, , , ,
1189, 1, , , ,
1402, 1, , , ,
1107, 1, , , ,
1104, 1, , , ,
889, 1, , , ,

&&CVPREL,  1107    //
1007, 1, , , ,
1105, 1, , , ,
1189, 1, , , ,
1402, 1, , , ,
1106, 1, , , ,
1104, 1, , , ,
889, 1, , , ,

&&CVPREL,  1101    //

&&CVPREL,  1102    //

&&CVPREL,  1103    //

&&CVPREL,  1110    //

&&CVPREL,  1111    //

&&CVPREL,  1112    //

&&CVPREL,  1114    //

&&CVPREL,  1198    //

&&CVPREL,  1189    //
1007, 1, , , ,
1105, 1, , , ,
1402, 1, , , ,
1107, 1, , , ,
1106, 1, , , ,
1104, 1, , , ,
889, 1, , , ,

&&CVPREL,  1203    //

&&CVPREL,  1204    //

&&CVPREL,  1205    //
1603, 1, , , ,
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1298    //
1603, 1, , , ,
2499, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1299    //
1603, 1, , , ,
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1306    //

&&CVPREL,  1389    //
1603, 1, , , ,
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
2989, 1, , , ,
1489, 12, , , ,

&&CVPREL,  1402    //
1007, 1, , , ,
1105, 1, , , ,
1189, 1, , , ,
1107, 1, , , ,
1106, 1, , , ,
1104, 1, , , ,
889, 1, , , ,

&&CVPREL,  1404    //

&&CVPREL,  1489    //
1389, 12, , , ,
1689, 12, , , ,
1689, 30, , , ,
2499, 12, , , ,
2989, 12, , , ,
2989, 30, , , ,
2989, 10, , , ,
1389, 30, , , ,
1389, 10, , , ,
2499, 10, , , ,
2499, 30, , , ,

&&CVPREL,  1505    //

&&CVPREL,  1589    //
1603, 1, , , ,
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1605    //
1603, 1, , , ,
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1603    //
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1604    //
1603, 1, , , ,
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1689    //
1603, 1, , , ,
2499, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1705    //

&&CVPREL,  1788    //
1603, 1, , , ,
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  1801    //

&&CVPREL,  1901    //

&&CVPREL,  1902    //

&&CVPREL,  1906    //

&&CVPREL,  1907    //

&&CVPREL,  1909    //
, , , , ,

&&CVPREL,  1989    //

&&CVPREL,  2001    //

&&CVPREL,  2002    //
1989, 30, , , ,

&&CVPREL,  2003    //
1389, 10, , , ,
2989, 10, , , ,
2989, 30, , , ,
2989, 12, , , ,
1389, 30, , , ,
1389, 12, , , ,
2499, 12, , , ,
2499, 30, , , ,
2499, 10, , , ,

&&CVPREL,  2101    //

&&CVPREL,  2103    //

&&CVPREL,  2106    //

&&CVPREL,  2107    //

&&CVPREL,  2108    //

&&CVPREL,  2109    //

&&CVPREL,  2110    //

&&CVPREL,  2111    //

&&CVPREL,  2112    //

&&CVPREL,  2113    //

&&CVPREL,  2297    //
2001, 12, , , ,
1901, 12, , , ,
2106, 12, , , ,
1788, 12, , , ,

&&CVPREL,  2202    //

&&CVPREL,  2203    //

&&CVPREL,  2204    //

&&CVPREL,  2207    //

&&CVPREL,  2208    //

&&CVPREL,  2301    //

&&CVPREL,  2302    //

&&CVPREL,  2303    //

&&CVPREL,  2304    //

&&CVPREL,  2305    //

&&CVPREL,  2306    //

&&CVPREL,  2308    //

&&CVPREL,  2309    //

&&CVPREL,  2310    //

&&CVPREL,  2311    //

&&CVPREL,  2312    //

&&CVPREL,  2313    //

&&CVPREL,  2499    //
1603, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2989, 1, , , ,

&&CVPREL,  2501    //

&&CVPREL,  2502    //

&&CVPREL,  2503    //

&&CVPREL,  2504    //

&&CVPREL,  2505    //

&&CVPREL,  2727    //

&&CVPREL,  2510    //

&&CVPREL,  2511    //

&&CVPREL,  2512    //

&&CVPREL,  2513    //

&&CVPREL,  2514    //

&&CVPREL,  2515    //

&&CVPREL,  2518    //

&&CVPREL,  2519    //

&&CVPREL,  2520    //

&&CVPREL,  2521    //

&&CVPREL,  2522    //

&&CVPREL,  2523    //

&&CVPREL,  2601    //

&&CVPREL,  2602    //

&&CVPREL,  2603    //

&&CVPREL,  2604    //

&&CVPREL,  2605    //

&&CVPREL,  2606    //

&&CVPREL,  2607    //

&&CVPREL,  2608    //

&&CVPREL,  2989    //
1603, 1, , , ,
2499, 1, , , ,
1298, 1, , , ,
1689, 1, , , ,
1205, 1, , , ,
1589, 1, , , ,
1605, 1, , , ,
1604, 1, , , ,
1299, 1, , , ,
1788, 1, , , ,
1389, 1, , , ,
2001, 12, , , ,
2106, 12, , , ,
1489, 12, , , ,
1489, 30, , , ,
1901, 14, , , ,
1901, 30, , , ,
1901, 15, , , ,
1489, 10, , , ,

&&CVPREL,  2609    //

&&CVPREL,  1789    //

&&CVPREL,  1405    //
1489, 10, , , ,
2989, 12, , , ,
2989, 30, , , ,
1489, 30, , , ,
1489, 12, , , ,
1689, 30, , , ,
1689, 12, , , ,
1689, 10, , , ,
2989, 10, , , ,
1389, 10, , , ,
1389, 12, , , ,
1389, 30, , , ,
1603, 30, , , ,
1603, 12, , , ,
1603, 10, , , ,
2499, 30, , , ,
2499, 12, , , ,
2499, 10, , , ,
1205, 30, , , ,
1205, 12, , , ,
1205, 10, , , ,
1589, 30, , , ,
1589, 12, , , ,
1589, 10, , , ,
1605, 30, , , ,
1605, 12, , , ,
1605, 10, , , ,
1604, 30, , , ,
1604, 12, , , ,
1604, 10, , , ,
1299, 30, , , ,
1299, 12, , , ,
1299, 10, , , ,
1788, 30, , , ,
1788, 12, , , ,
1788, 10, , , ,

// _ID, eventtime*1440, eventtimewind*1440, eventid, eventparam, eventdbregion, eventotherdbregion, eventbnotally, eventbnotneutral, eventbnotwary, eventbnotifhuman, eventbnotifotherhuman, eventparami0, eventparami1, eventparami2, eventparami3, eventparamf0, eventparamf1, eventparamf2, eventparamf3, eventballowdead, eventbdoalways, eventbpersist, eventbonlyff, eventbonlyreg, eventbcond2or, eventbonlyMP, eventconditional, eventpriority, eventconditional2, eventpersistcount, eventbcondnot, eventbresvd1, eventbresvd2
&&SEVENTS
2014, 375120, 0, 2, 448, 2002, 2003, 0, 0, 1, 1, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 2937, 0, 0, 0, 0, 0, 0, // AD 260 - NK DoW on SK,
2164, 0, 0, 1, 699, 1090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // USSR Expels Yugoslavia,
2018, 1159200, 0, 18, 556, 102, 1389, 0, 0, 0, 0, 0, 0, 2, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // AD 807 Libya from UK,
2017, 0, 0, 17, 693, 1989, 1901, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // War in China,
2020, 3277440, 0, 18, 556, 308, 1389, 0, 0, 0, 0, 0, 0, 1, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // AD 2276,
2021, 3391200, 0, 18, 556, 106, 1689, 0, 0, 0, 0, 0, 0, 4, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // AD 2355,
2022, 3417120, 0, 18, 556, 104, 1689, 0, 0, 0, 0, 0, 0, 2, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, // AD 2373 - Fr. Morocco,
2023, 5381280, 0, 18, 556, 204, 1689, 0, 0, 0, 0, 0, 0, 4, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 11340, 50, 0, 0, 0, 0, 0, // AD 3737,
2024, 3896640, 0, 18, 556, 210, 1389, 0, 0, 0, 0, 0, 0, 1, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 11234, 80, 0, 0, 0, 0, 0, // AD 2706,
2025, 4724640, 0, 18, 556, 211, 288, 0, 0, 0, 0, 0, 0, 4, 0, 0, , , , , 1, 1, 0, 0, 0, 0, 0, 11244, 30, 0, 0, 0, 0, 0, // AD 3281,
2163, 0, 0, 1, 698, 1489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // Berlin Airlift,
2027, 5636160, 0, 18, 556, 404, 1689, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11279, 80, 0, 0, 0, 0, 0, // AD 3914,
2028, 5636160, 0, 18, 556, 311, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11283, 95, 0, 0, 0, 0, 0, // AD 3919,
2162, 0, 0, 1, 703, 910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // India and Pakistan Independent,
2161, 0, 0, 1, 703, 989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // India and Pakistan Independent,
2160, 0, 0, 1, 696, 2989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // Cold War Labelled,
2159, 0, 0, 1, 702, 2106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // Philippines Gains Independence,
2033, 5775840, 0, 18, 556, 286, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // AD 4011,
2158, 0, 0, 1, 694, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // Churchill warns of Iron Curtain,
2035, 6075360, 0, 18, 556, 217, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11334, 50, 0, 0, 0, 0, 0, // AD 4219,
2036, 6151680, 0, 18, 556, 603, 1389, 0, 0, 0, 0, 0, 1341, 2, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11336, 50, 0, 0, 0, 0, 0, // AD 4272,
2037, 6400800, 0, 18, 556, 310, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11348, 50, 0, 0, 0, 0, 0, // AD 4445,
2157, 0, 0, 1, 692, 2499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // Spy Rings Identified,
2156, 0, 0, 1, 701, 2001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // US Drops Atomic Bombs,
2040, 6697440, 0, 18, 556, 103, 1689, 0, 0, 0, 0, 0, 0, 4, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, // AD 1850 (change to FF only),
2041, 6746400, 0, 18, 556, 2505, 1389, 0, 0, 0, 0, 0, 0, 1, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11362, 50, 0, 0, 0, 0, 0, // AD 4685,
2042, 6782400, 0, 18, 556, 2522, 1389, 0, 0, 0, 0, 0, 0, 1, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11364, 0, 0, 0, 0, 0, 0, // AD 4710,
2043, 6838560, 0, 18, 556, 309, 1389, 0, 0, 0, 0, 0, 0, 4, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11366, 50, 0, 0, 0, 0, 0, // AD 4749,
2044, 7865280, 0, 45, 0, 1505, 1389, 0, 0, 0, 0, 0, 1, 5, 0, 0, , , , , 1, 1, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, // AD 5462,
2045, 8081280, 0, 18, 556, 209, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11852, 50, 0, 0, 0, 0, 0, // AD 5612 - Independence,
2046, 8328960, 0, 18, 556, 2113, 2111, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, // AD 5075,
2047, 9017280, 0, 18, 556, 2513, 1389, 0, 0, 0, 0, 0, 0, 1, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11849, 50, 0, 0, 0, 0, 0, // AD 6262 - Independence,
2048, 9691200, 0, 18, 556, 417, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11858, 50, 0, 0, 0, 0, 0, // AD 6730 - Independence,
2049, 9947520, 0, 18, 556, 408, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11860, 50, 0, 0, 0, 0, 0, // AD 6908 - Independence,
2050, 11047680, 0, 18, 556, 2203, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11862, 0, 0, 0, 0, 0, 0, // AD 7672 - Independence,
2051, 11494080, 0, 18, 556, 613, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11865, 50, 0, 0, 0, 0, 0, // AD 7981 - Independence,
2052, 11520000, 0, 18, 556, 605, 1389, 0, 0, 0, 0, 0, 0, 2, 0, 0, , , , , 0, 0, 1, 0, 0, 0, 0, 11867, 50, 0, 0, 0, 0, 0, // AD 8000 - Independence,
2076, 5549760, 0, 18, 556, 218, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 1, 1, 0, 0, 0, 0, 0, 11274, 78, 0, 0, 0, 0, 0, // AD 3854 - Togo,
